x,y,Rules,class,coverage
-11.78386402,34.49670792,618,0,1
7.405690193,22.59296036,619,1,0.657142857
-26.97880554,-3.995237112,620,2,0.028571429
7.183125973,6.70335722,621,1,0.028571429
-22.53039932,3.0240345,622,2,0.057142857
2.074601412,-39.43621826,623,1,0.028571429
-27.48968315,13.0773592,624,2,0.114285714
-10.89157295,-2.627913237,625,1,0.257142857
10.18453884,-11.90461826,626,2,0.028571429
-12.36959171,-18.87162399,627,1,0.028571429
24.42355347,-16.02156067,628,2,0.028571429
49.61289215,2.748489857,629,2,0.742857143
-15.58508682,40.09838867,630,0,0.885714286
-18.21754265,-5.615049839,631,1,0.085714286
-12.43946743,8.43896389,632,0,0.114285714
9.376470566,28.5759964,633,1,0.828571429
-30.92938614,-5.851120472,634,2,0.028571429
9.047985077,-14.14020348,635,2,0.028571429
-23.23660851,-30.4098587,636,1,0.057142857
-27.15265083,9.882944107,637,2,0.228571429
2.20777297,-39.09858322,638,1,0.028571429
-14.78074932,3.08648324,639,2,0.028571429
45.80054092,-0.135767326,640,2,0.685714286
-15.58538914,40.09833145,641,0,0.885714286
-18.21754074,-5.615049839,642,1,0.085714286
-12.43948364,8.438966751,643,0,0.114285714
9.376469612,28.5759964,644,1,0.828571429
6.188128471,-12.31047153,645,2,0.057142857
7.247030735,6.674749374,646,1,0.028571429
-17.94948769,0.481396735,647,2,0.028571429
-22.55494881,3.268374443,648,2,0.085714286
2.712198019,-38.61094284,649,1,0.028571429
-26.51834869,11.64906883,650,2,0.142857143
-12.25075054,-19.23687744,651,1,0.028571429
45.80054474,-0.135766581,652,2,0.685714286
-11.7444706,34.02521133,653,0,1
13.49904251,29.74886131,654,1,0.914285714
5.324557781,-14.93971539,655,2,0.057142857
-23.02733231,-30.11750984,656,1,0.057142857
23.52317047,-15.52850151,657,2,0.028571429
2.398112774,-38.97154617,658,1,0.028571429
-28.53223228,13.67390537,659,2,0.142857143
50.69643021,3.190310955,660,2,0.771428571
-11.30817223,31.68436432,661,0,1
13.49927425,29.75120163,662,1,0.914285714
4.990461826,-14.07097435,663,2,0.057142857
7.183125973,6.70335722,664,1,0.028571429
-13.61970329,-19.02993011,665,1,0.028571429
24.15211296,-15.27056885,666,2,0.028571429
29.86339378,28.33797836,667,2,0.057142857
2.904044628,-39.31850815,668,1,0.028571429
32.13465881,8.444972038,669,2,0.857142857
-12.77897072,31.42661858,670,0,1
7.405313492,22.5936451,671,1,0.657142857
-28.77306747,13.36040497,672,2,0.142857143
-26.97860146,-3.995240211,673,2,0.028571429
7.171411037,6.381255627,674,1,0.028571429
-22.66620255,2.619607687,675,2,0.028571429
1.969743013,-39.83172226,676,1,0.028571429
-16.23192215,-0.331408709,677,1,0.057142857
10.18655682,-11.90520191,678,2,0.028571429
-11.80440044,-2.837632179,679,1,0.2
-15.96994209,-19.41197014,680,1,0.028571429
23.73004341,-15.19604015,681,2,0.028571429
49.61289215,2.748493433,682,2,0.742857143
-12.55333614,31.3072052,683,0,1
10.01341152,33.42062759,684,1,0.914285714
6.557532787,-12.91600037,685,2,0.057142857
7.21468401,6.392059803,686,1,0.028571429
-26.43508148,10.66292,687,2,0.171428571
-13.61974907,-19.02995872,688,1,0.028571429
-22.44334602,3.034945488,689,2,0.057142857
4.083259583,-37.87561798,690,1,0.028571429
-14.78163242,3.083985567,691,2,0.028571429
45.80054474,-0.135767922,692,2,0.685714286
-15.5854702,40.09833908,693,0,0.885714286
-18.21758461,-5.615050793,694,1,0.085714286
7.261321068,23.82824516,695,1,0.6
-12.43946934,8.43896389,696,0,0.114285714
-25.20340347,-3.011680126,697,2,0.057142857
12.27348232,6.620466709,698,1,0.028571429
-25.30073357,10.71967316,699,2,0.028571429
-22.75670433,4.051823139,700,2,0.142857143
6.79095459,-37.37505341,701,1,0.028571429
-12.00267029,-2.584992647,702,1,0.142857143
-12.71350098,-3.019142389,703,1,0.114285714
18.53416824,-13.81657887,704,2,0.057142857
49.17642975,2.445543289,705,2,0.714285714
-11.31580448,31.68195915,706,0,1
10.06863499,33.41677856,707,1,0.914285714
-30.93105507,-5.848643303,708,2,0.028571429
9.047960281,-14.14011288,709,2,0.028571429
-23.59228325,-29.39176559,710,1,0.057142857
19.61211205,-15.66452026,711,2,0.028571429
-28.69284058,13.82231617,712,2,0.142857143
2.28199935,-38.04501724,713,1,0.028571429
50.49095917,3.542993546,714,2,0.771428571
-11.72303677,31.43079376,715,0,1
13.49920082,29.75060463,716,1,0.914285714
-30.73078537,-6.422776222,717,2,0.028571429
10.90038681,6.298084736,718,1,0.028571429
11.96497345,-10.83658886,719,2,0.028571429
18.24161148,-15.39402103,720,2,0.028571429
-16.00769424,-19.9313488,721,1,0.028571429
2.498766184,-37.1933403,722,1,0.028571429
30.78985023,28.20508003,723,2,0.057142857
31.31800079,8.247218132,724,2,0.857142857
-12.06635094,31.31454468,725,0,1
9.984452248,32.54301071,726,1,0.914285714
6.421652317,-15.58058071,727,2,0.057142857
-23.5526371,-29.39100266,728,1,0.057142857
24.85162163,-15.32605171,729,2,0.028571429
-28.53188896,13.66829967,730,2,0.142857143
2.012840986,-38.16468048,731,1,0.028571429
50.49096298,3.542987585,732,2,0.771428571
-11.78534412,31.4133091,733,0,1
7.405474663,22.5935955,734,1,0.657142857
-28.77323914,13.36059761,735,2,0.142857143
-31.86553764,-6.599433422,736,2,0.028571429
12.19874859,6.882552147,737,1,0.028571429
-22.66651917,2.619646788,738,2,0.028571429
1.880210519,-37.72627258,739,1,0.028571429
-10.89159203,-2.627913237,740,1,0.257142857
-20.27551079,-0.122823089,741,2,0.057142857
-15.9827013,-19.34978676,742,1,0.028571429
46.59520721,0.547369778,743,2,0.742857143
-12.70096493,33.75462723,744,0,1
8.50166893,25.00546074,745,1,0.657142857
-16.42581367,-0.200679868,746,1,0.057142857
6.188119411,-12.31047344,747,2,0.057142857
8.719514847,6.314209938,748,1,0.028571429
-13.73900318,-2.198379755,749,1,0.228571429
23.98588371,-16.83277512,750,2,0.028571429
3.024544954,-37.79320145,751,1,0.028571429
30.13787079,28.71869087,752,2,0.057142857
31.41150284,8.59709549,753,2,0.857142857
-11.0861454,32.00863647,754,0,1
9.82705307,32.49221039,755,1,0.914285714
-31.90662003,-6.222126007,756,2,0.028571429
7.183125973,6.70335722,757,1,0.028571429
9.76858902,-12.83530426,758,2,0.028571429
-26.43508148,10.66291904,759,2,0.171428571
3.928137064,-40.14305496,760,1,0.028571429
-22.58898735,2.510090828,761,2,0.028571429
-16.00769424,-19.9313488,762,1,0.028571429
-17.22032356,2.581535816,763,2,0.057142857
45.80054855,-0.135760039,764,2,0.685714286
-11.80592155,33.23286438,765,0,1
9.330932617,33.145401,766,1,0.914285714
6.878926754,-14.28519249,767,2,0.057142857
-24.09245872,-30.32915306,768,1,0.057142857
19.6121006,-15.66461945,769,2,0.028571429
-28.69284058,13.82231617,770,2,0.142857143
2.708448172,-40.19399261,771,1,0.028571429
50.7062149,3.296244144,772,2,0.771428571
-17.12605667,0.293847114,773,0,0.028571429
-18.165205,-5.319345951,774,1,0.057142857
-15.58603477,40.09836578,775,0,0.857142857
-17.36945724,-0.353624135,776,1,0.028571429
-12.43946743,8.43896389,777,0,0.114285714
7.261313915,23.82770348,778,1,0.6
-23.33431244,1.987003565,779,2,0.085714286
12.27348232,6.620466709,780,1,0.028571429
-17.62974167,2.883183718,781,2,0.028571429
1.339689374,-37.69171143,782,1,0.028571429
-27.07235527,12.57718372,783,2,0.114285714
-16.09342194,0.153332591,784,1,0.057142857
10.18649483,-11.90463543,785,2,0.028571429
-11.85827827,-2.894570351,786,1,0.2
24.43197823,-15.81581497,787,2,0.028571429
49.17642975,2.445543528,788,2,0.714285714
-13.88220882,33.41514206,789,0,1
8.501671791,25.00543785,790,1,0.657142857
-13.91335106,-2.001106262,791,1,0.257142857
6.06751442,-13.51091576,792,2,0.057142857
-23.25525475,-30.4246006,793,1,0.057142857
24.24376297,-15.00802422,794,2,0.028571429
-27.48968697,13.0773592,795,2,0.114285714
-17.6298275,2.883254528,796,2,0.028571429
3.525315046,-37.23048401,797,1,0.028571429
50.7062149,3.297271967,798,2,0.771428571
-12.44499683,32.95994949,799,0,1
9.828764915,32.49227142,800,1,0.914285714
6.421878338,-15.58070374,801,2,0.057142857
-23.9857235,-29.51939201,802,1,0.057142857
25.03721046,-15.85860348,803,2,0.028571429
-28.99933243,13.60941219,804,2,0.142857143
3.183580875,-38.34339905,805,1,0.028571429
50.49095917,3.542993546,806,2,0.771428571
-12.75749207,34.40272141,807,0,1
9.430006981,32.64364624,808,1,0.914285714
6.421878338,-15.58070374,809,2,0.057142857
-24.00060654,-29.53357124,810,1,0.057142857
24.12698555,-16.81491852,811,2,0.028571429
30.13864326,28.71852684,812,2,0.057142857
1.473555446,-38.29229736,813,1,0.028571429
32.0125885,8.659035683,814,2,0.857142857
-11.97153568,33.39506912,815,0,1
9.39236927,32.70439529,816,1,0.914285714
6.878926754,-14.28519249,817,2,0.057142857
-23.04156303,-30.15767288,818,1,0.057142857
19.61183739,-15.66451454,819,2,0.028571429
-17.63013077,2.883458853,820,2,0.028571429
3.167931318,-39.09917068,821,1,0.028571429
-20.57540512,3.572803974,822,2,0.171428571
34.74171448,7.459100246,823,2,0.714285714
-12.90205097,32.69254303,824,0,1
9.670425415,33.45719528,825,1,0.914285714
-31.13842583,-6.920664787,826,2,0.028571429
9.722875595,6.100217342,827,1,0.028571429
-25.69591331,10.76018715,828,2,0.085714286
-22.7163105,4.068552017,829,2,0.171428571
3.4399333,-38.38710022,830,1,0.028571429
-14.78206062,3.084466457,831,2,0.028571429
-12.25075054,-19.23687744,832,1,0.028571429
45.80054092,-0.135766178,833,2,0.685714286
-13.30592251,31.72761917,834,0,1
13.4992609,29.75109482,835,1,0.914285714
-31.87452126,-6.580538273,836,2,0.028571429
8.352765083,-15.18232918,837,2,0.028571429
-23.67333603,-30.57876015,838,1,0.057142857
25.02037621,-16.19513702,839,2,0.028571429
30.05105782,28.66836929,840,2,0.057142857
3.489710808,-39.28567505,841,1,0.028571429
31.34291458,8.395129204,842,2,0.857142857
-13.17650032,33.00023651,843,0,1
9.666197777,33.45806885,844,1,0.914285714
6.421882153,-15.58036232,845,2,0.057142857
-23.59229088,-29.3917675,846,1,0.057142857
23.69279671,-16.65000916,847,2,0.028571429
2.838366032,-39.05820465,848,1,0.028571429
-28.98758125,13.52727413,849,2,0.142857143
50.49095535,3.543003559,850,2,0.771428571
-12.4960165,33.40519333,851,0,1
9.632219315,33.44245148,852,1,0.914285714
-30.76416779,-6.023251534,853,2,0.028571429
12.27123547,6.619385719,854,1,0.028571429
10.18652821,-11.90520096,855,2,0.028571429
-12.36959171,-18.87162399,856,1,0.028571429
24.10393143,-15.84332752,857,2,0.028571429
30.75247192,28.49675751,858,2,0.057142857
1.971199274,-38.18207169,859,1,0.028571429
-20.37776756,3.573533297,860,2,0.142857143
34.74163055,7.459093571,861,2,0.714285714
-13.63408756,33.86429977,862,0,1
9.666197777,33.45806885,863,1,0.914285714
-31.28646278,-5.714525223,864,2,0.028571429
12.19874859,6.882552147,865,1,0.028571429
10.18652916,-11.9052,866,2,0.028571429
-12.36960602,-18.87148857,867,1,0.028571429
24.703022,-15.1904192,868,2,0.028571429
-28.69284058,13.82231617,869,2,0.142857143
1.143243909,-38.03546906,870,1,0.028571429
50.49096298,3.542998075,871,2,0.771428571
-13.28474236,34.1900444,872,0,1
9.968817711,33.43259048,873,1,0.914285714
6.419970512,-15.58101654,874,2,0.057142857
7.21468401,6.392059803,875,1,0.028571429
-16.00769424,-19.9313488,876,1,0.028571429
24.41145706,-16.77745628,877,2,0.028571429
1.373432636,-39.99889755,878,1,0.028571429
-28.69284058,13.82231617,879,2,0.142857143
50.7062149,3.296244144,880,2,0.771428571
-15.58539581,40.09835434,881,0,0.885714286
-18.21679878,-5.613310337,882,1,0.085714286
-12.43946838,8.43896389,883,0,0.114285714
8.29526329,25.07265472,884,1,0.6
-13.89609146,-1.981538534,885,1,0.228571429
-31.49151611,-6.880330563,886,2,0.028571429
9.196126938,-13.63864517,887,2,0.028571429
7.183125973,6.70335722,888,1,0.028571429
24.62535095,-16.7491684,889,2,0.028571429
-16.00769424,-19.9313488,890,1,0.028571429
-17.62973785,2.882937431,891,2,0.028571429
1.774659038,-38.62182617,892,1,0.028571429
-20.57540894,3.57277441,893,2,0.171428571
34.74175262,7.459121704,894,2,0.714285714
-11.92392159,31.99829674,895,0,1
9.964570045,33.43400192,896,1,0.914285714
-31.76753616,-5.909832478,897,2,0.028571429
-11.79222775,-17.97562218,898,1,0.028571429
12.19874859,6.882552147,899,1,0.028571429
18.53409004,-13.81657505,900,2,0.057142857
30.54143715,27.88068962,901,2,0.057142857
3.895715714,-38.63432693,902,1,0.028571429
31.41152573,8.597126007,903,2,0.857142857
-12.72450256,32.36273956,904,0,1
9.29971981,32.99596786,905,1,0.914285714
6.877029419,-14.28526878,906,2,0.057142857
-23.21164894,-29.56728172,907,1,0.057142857
-27.15265465,9.882943153,908,2,0.228571429
3.576350927,-40.5222168,909,1,0.028571429
-14.78203964,3.084488392,910,2,0.028571429
45.80038834,-0.135769621,911,2,0.685714286
-13.2840395,32.51928711,912,0,1
-16.64840508,-0.899324536,913,1,0.028571429
-31.86567307,-6.599154949,914,2,0.028571429
8.448386192,24.99483109,915,1,0.657142857
-16.62010193,0.163478494,916,1,0.028571429
10.18453884,-11.90461731,917,2,0.028571429
8.7195158,6.314215183,918,1,0.028571429
-13.73900318,-2.198379755,919,1,0.228571429
24.90348625,-15.33933926,920,2,0.028571429
30.44338036,27.84232903,921,2,0.057142857
2.485073805,-39.45825577,922,1,0.028571429
31.67757607,7.91817379,923,2,0.857142857
-12.68502712,32.72511673,924,0,1
13.49904442,29.74886894,925,1,0.914285714
-31.71011162,-6.801377296,926,2,0.028571429
8.352765083,-15.18232918,927,2,0.028571429
-23.02845383,-29.95143127,928,1,0.057142857
24.44875908,-15.99566269,929,2,0.028571429
2.541511297,-40.76551819,930,1,0.028571429
-28.69284058,13.82231617,931,2,0.142857143
50.69643021,3.190310955,932,2,0.771428571
-12.24196911,34.03969955,933,0,1
10.21239662,33.19126892,934,1,0.914285714
6.877029419,-14.28526878,935,2,0.057142857
-23.59229088,-29.3917675,936,1,0.057142857
-22.32566261,3.389612675,937,2,0.114285714
0.806057453,-38.37508392,938,1,0.028571429
-26.39753342,11.41470432,939,2,0.142857143
45.80054092,-0.135766476,940,2,0.685714286
-13.18498325,33.51435852,941,0,1
10.27105141,32.98053741,942,1,0.914285714
6.421656132,-15.5802412,943,2,0.057142857
-24.15315819,-29.85733414,944,1,0.057142857
24.93202209,-16.48220634,945,2,0.028571429
1.881959677,-40.48480225,946,1,0.028571429
-28.99932098,13.60277081,947,2,0.142857143
50.69643021,3.190310955,948,2,0.771428571
-12.8635788,33.84764481,949,0,1
9.295966148,32.91081238,950,1,0.914285714
6.421652317,-15.58058071,951,2,0.057142857
-23.179636,-29.58880424,952,1,0.057142857
23.31289482,-16.11431313,953,2,0.028571429
0.814546883,-39.14170456,954,1,0.028571429
-28.98758125,13.52727413,955,2,0.142857143
50.69643021,3.190310955,956,2,0.771428571
-13.81959248,32.43196106,957,0,1
13.49907017,29.74928474,958,1,0.914285714
5.324557781,-14.93971539,959,2,0.057142857
-23.17849159,-29.58998108,960,1,0.057142857
25.07978439,-15.85395622,961,2,0.028571429
0.973183334,-39.61259079,962,1,0.028571429
30.53229904,28.73975754,963,2,0.057142857
32.06852341,8.069467545,964,2,0.857142857
-10.86951637,33.67526627,965,0,1
13.4992609,29.75114632,966,1,0.914285714
-31.13842583,-6.920664787,967,2,0.028571429
12.20025826,6.877084255,968,1,0.028571429
-12.31942081,-17.75093079,969,1,0.028571429
18.53425026,-13.81657124,970,2,0.057142857
30.50665474,28.75457573,971,2,0.057142857
0.707808435,-38.83093262,972,1,0.028571429
31.79901123,8.754961967,973,2,0.857142857
-10.96112537,32.07381058,974,0,1
10.09716892,32.60441971,975,1,0.914285714
6.877029419,-14.28526878,976,2,0.057142857
-24.05172539,-30.36981583,977,1,0.057142857
-27.15265274,9.882943153,978,2,0.228571429
0.598617315,-41.33137512,979,1,0.028571429
-14.7806263,3.086848497,980,2,0.028571429
45.80039215,-0.135777831,981,2,0.685714286
-15.58509541,40.09807968,982,0,0.885714286
-18.21689034,-5.61330843,983,1,0.085714286
9.376469612,28.5759964,984,1,0.828571429
-12.43946552,8.43896389,985,0,0.114285714
6.421652317,-15.58058071,986,2,0.057142857
-24.04947662,-30.37178993,987,1,0.057142857
24.42518806,-15.07159328,988,2,0.028571429
0.598617315,-41.33137512,989,1,0.028571429
-28.7730484,13.36049938,990,2,0.142857143
50.49095154,3.543005943,991,2,0.771428571
-30.13725521,-39.56201031,,,
-30.13725521,-37.79264549,,,
-30.13725521,-36.02328068,,,
-30.13725521,-34.25391586,,,
-30.13725521,-32.48455105,,,
-30.13725521,-30.71518623,,,
-30.13725521,-28.94582142,,,
-30.13725521,-27.1764566,,,
-30.13725521,-25.40709179,,,
-30.13725521,-23.63772697,,,
-30.13725521,-21.86836216,,,
-30.13725521,-20.09899734,,,
-30.13725521,-18.32963253,,,
-30.13725521,-16.56026771,,,
-30.13725521,-14.7909029,,,
-30.13725521,-13.02153808,,,
-30.13725521,-11.25217327,,,
-30.13725521,-9.482808451,,,
-30.13725521,-4.174714006,,,
-30.13725521,-2.405349191,,,
-30.13725521,-0.635984376,,,
-30.13725521,1.133380439,,,
-30.13725521,2.902745254,,,
-30.13725521,4.672110069,,,
-30.13725521,6.441474884,,,
-30.13725521,8.210839699,,,
-30.13725521,15.28829896,,,
-30.13725521,17.05766377,,,
-30.13725521,18.82702859,,,
-30.13725521,20.5963934,,,
-30.13725521,22.36575822,,,
-30.13725521,24.13512303,,,
-30.13725521,25.90448785,,,
-30.13725521,27.67385266,,,
-30.13725521,29.44321748,,,
-30.13725521,31.2125823,,,
-30.13725521,32.98194711,,,
-30.13725521,34.75131193,,,
-30.13725521,36.52067674,,,
-30.13725521,38.29004156,,,
-30.13725521,40.05940637,,,
-28.3678904,-39.56201031,,,
-28.3678904,-37.79264549,,,
-28.3678904,-36.02328068,,,
-28.3678904,-34.25391586,,,
-28.3678904,-32.48455105,,,
-28.3678904,-30.71518623,,,
-28.3678904,-28.94582142,,,
-28.3678904,-27.1764566,,,
-28.3678904,-25.40709179,,,
-28.3678904,-23.63772697,,,
-28.3678904,-21.86836216,,,
-28.3678904,-20.09899734,,,
-28.3678904,-18.32963253,,,
-28.3678904,-16.56026771,,,
-28.3678904,-14.7909029,,,
-28.3678904,-13.02153808,,,
-28.3678904,-11.25217327,,,
-28.3678904,-9.482808451,,,
-28.3678904,-7.713443636,,,
-28.3678904,-5.944078821,,,
-28.3678904,-2.405349191,,,
-28.3678904,-0.635984376,,,
-28.3678904,1.133380439,,,
-28.3678904,2.902745254,,,
-28.3678904,4.672110069,,,
-28.3678904,6.441474884,,,
-28.3678904,8.210839699,,,
-28.3678904,17.05766377,,,
-28.3678904,18.82702859,,,
-28.3678904,20.5963934,,,
-28.3678904,22.36575822,,,
-28.3678904,24.13512303,,,
-28.3678904,25.90448785,,,
-28.3678904,27.67385266,,,
-28.3678904,29.44321748,,,
-28.3678904,31.2125823,,,
-28.3678904,32.98194711,,,
-28.3678904,34.75131193,,,
-28.3678904,36.52067674,,,
-28.3678904,38.29004156,,,
-28.3678904,40.05940637,,,
-26.59852558,-39.56201031,,,
-26.59852558,-37.79264549,,,
-26.59852558,-36.02328068,,,
-26.59852558,-34.25391586,,,
-26.59852558,-32.48455105,,,
-26.59852558,-30.71518623,,,
-26.59852558,-28.94582142,,,
-26.59852558,-27.1764566,,,
-26.59852558,-25.40709179,,,
-26.59852558,-23.63772697,,,
-26.59852558,-21.86836216,,,
-26.59852558,-20.09899734,,,
-26.59852558,-18.32963253,,,
-26.59852558,-16.56026771,,,
-26.59852558,-14.7909029,,,
-26.59852558,-13.02153808,,,
-26.59852558,-11.25217327,,,
-26.59852558,-9.482808451,,,
-26.59852558,-7.713443636,,,
-26.59852558,-5.944078821,,,
-26.59852558,-0.635984376,,,
-26.59852558,1.133380439,,,
-26.59852558,2.902745254,,,
-26.59852558,4.672110069,,,
-26.59852558,6.441474884,,,
-26.59852558,15.28829896,,,
-26.59852558,17.05766377,,,
-26.59852558,18.82702859,,,
-26.59852558,20.5963934,,,
-26.59852558,22.36575822,,,
-26.59852558,24.13512303,,,
-26.59852558,25.90448785,,,
-26.59852558,27.67385266,,,
-26.59852558,29.44321748,,,
-26.59852558,31.2125823,,,
-26.59852558,32.98194711,,,
-26.59852558,34.75131193,,,
-26.59852558,36.52067674,,,
-26.59852558,38.29004156,,,
-26.59852558,40.05940637,,,
-24.82916077,-39.56201031,,,
-24.82916077,-37.79264549,,,
-24.82916077,-36.02328068,,,
-24.82916077,-34.25391586,,,
-24.82916077,-32.48455105,,,
-24.82916077,-27.1764566,,,
-24.82916077,-25.40709179,,,
-24.82916077,-23.63772697,,,
-24.82916077,-21.86836216,,,
-24.82916077,-20.09899734,,,
-24.82916077,-18.32963253,,,
-24.82916077,-16.56026771,,,
-24.82916077,-14.7909029,,,
-24.82916077,-13.02153808,,,
-24.82916077,-11.25217327,,,
-24.82916077,-9.482808451,,,
-24.82916077,-7.713443636,,,
-24.82916077,-5.944078821,,,
-24.82916077,-0.635984376,,,
-24.82916077,4.672110069,,,
-24.82916077,6.441474884,,,
-24.82916077,8.210839699,,,
-24.82916077,13.51893414,,,
-24.82916077,15.28829896,,,
-24.82916077,17.05766377,,,
-24.82916077,18.82702859,,,
-24.82916077,20.5963934,,,
-24.82916077,22.36575822,,,
-24.82916077,24.13512303,,,
-24.82916077,25.90448785,,,
-24.82916077,27.67385266,,,
-24.82916077,29.44321748,,,
-24.82916077,31.2125823,,,
-24.82916077,32.98194711,,,
-24.82916077,34.75131193,,,
-24.82916077,36.52067674,,,
-24.82916077,38.29004156,,,
-24.82916077,40.05940637,,,
-23.05979595,-39.56201031,,,
-23.05979595,-37.79264549,,,
-23.05979595,-36.02328068,,,
-23.05979595,-34.25391586,,,
-23.05979595,-32.48455105,,,
-23.05979595,-27.1764566,,,
-23.05979595,-25.40709179,,,
-23.05979595,-23.63772697,,,
-23.05979595,-21.86836216,,,
-23.05979595,-20.09899734,,,
-23.05979595,-18.32963253,,,
-23.05979595,-16.56026771,,,
-23.05979595,-14.7909029,,,
-23.05979595,-13.02153808,,,
-23.05979595,-11.25217327,,,
-23.05979595,-9.482808451,,,
-23.05979595,-7.713443636,,,
-23.05979595,-5.944078821,,,
-23.05979595,-4.174714006,,,
-23.05979595,-2.405349191,,,
-23.05979595,-0.635984376,,,
-23.05979595,6.441474884,,,
-23.05979595,8.210839699,,,
-23.05979595,9.980204514,,,
-23.05979595,11.74956933,,,
-23.05979595,13.51893414,,,
-23.05979595,15.28829896,,,
-23.05979595,17.05766377,,,
-23.05979595,18.82702859,,,
-23.05979595,20.5963934,,,
-23.05979595,22.36575822,,,
-23.05979595,24.13512303,,,
-23.05979595,25.90448785,,,
-23.05979595,27.67385266,,,
-23.05979595,29.44321748,,,
-23.05979595,31.2125823,,,
-23.05979595,32.98194711,,,
-23.05979595,34.75131193,,,
-23.05979595,36.52067674,,,
-23.05979595,38.29004156,,,
-23.05979595,40.05940637,,,
-21.29043114,-39.56201031,,,
-21.29043114,-37.79264549,,,
-21.29043114,-36.02328068,,,
-21.29043114,-34.25391586,,,
-21.29043114,-32.48455105,,,
-21.29043114,-30.71518623,,,
-21.29043114,-28.94582142,,,
-21.29043114,-27.1764566,,,
-21.29043114,-25.40709179,,,
-21.29043114,-23.63772697,,,
-21.29043114,-21.86836216,,,
-21.29043114,-20.09899734,,,
-21.29043114,-18.32963253,,,
-21.29043114,-16.56026771,,,
-21.29043114,-14.7909029,,,
-21.29043114,-13.02153808,,,
-21.29043114,-11.25217327,,,
-21.29043114,-9.482808451,,,
-21.29043114,-7.713443636,,,
-21.29043114,-5.944078821,,,
-21.29043114,-4.174714006,,,
-21.29043114,-2.405349191,,,
-21.29043114,6.441474884,,,
-21.29043114,8.210839699,,,
-21.29043114,9.980204514,,,
-21.29043114,11.74956933,,,
-21.29043114,13.51893414,,,
-21.29043114,15.28829896,,,
-21.29043114,17.05766377,,,
-21.29043114,18.82702859,,,
-21.29043114,20.5963934,,,
-21.29043114,22.36575822,,,
-21.29043114,24.13512303,,,
-21.29043114,25.90448785,,,
-21.29043114,27.67385266,,,
-21.29043114,29.44321748,,,
-21.29043114,31.2125823,,,
-21.29043114,32.98194711,,,
-21.29043114,34.75131193,,,
-21.29043114,36.52067674,,,
-21.29043114,38.29004156,,,
-21.29043114,40.05940637,,,
-19.52106632,-39.56201031,,,
-19.52106632,-37.79264549,,,
-19.52106632,-36.02328068,,,
-19.52106632,-34.25391586,,,
-19.52106632,-32.48455105,,,
-19.52106632,-30.71518623,,,
-19.52106632,-28.94582142,,,
-19.52106632,-27.1764566,,,
-19.52106632,-25.40709179,,,
-19.52106632,-23.63772697,,,
-19.52106632,-21.86836216,,,
-19.52106632,-20.09899734,,,
-19.52106632,-18.32963253,,,
-19.52106632,-16.56026771,,,
-19.52106632,-14.7909029,,,
-19.52106632,-13.02153808,,,
-19.52106632,-11.25217327,,,
-19.52106632,-9.482808451,,,
-19.52106632,-7.713443636,,,
-19.52106632,-4.174714006,,,
-19.52106632,-2.405349191,,,
-19.52106632,6.441474884,,,
-19.52106632,8.210839699,,,
-19.52106632,9.980204514,,,
-19.52106632,11.74956933,,,
-19.52106632,13.51893414,,,
-19.52106632,15.28829896,,,
-19.52106632,17.05766377,,,
-19.52106632,18.82702859,,,
-19.52106632,20.5963934,,,
-19.52106632,22.36575822,,,
-19.52106632,24.13512303,,,
-19.52106632,25.90448785,,,
-19.52106632,27.67385266,,,
-19.52106632,29.44321748,,,
-19.52106632,31.2125823,,,
-19.52106632,32.98194711,,,
-19.52106632,34.75131193,,,
-19.52106632,36.52067674,,,
-19.52106632,38.29004156,,,
-19.52106632,40.05940637,,,
-17.75170151,-39.56201031,,,
-17.75170151,-37.79264549,,,
-17.75170151,-36.02328068,,,
-17.75170151,-34.25391586,,,
-17.75170151,-32.48455105,,,
-17.75170151,-30.71518623,,,
-17.75170151,-28.94582142,,,
-17.75170151,-27.1764566,,,
-17.75170151,-25.40709179,,,
-17.75170151,-23.63772697,,,
-17.75170151,-21.86836216,,,
-17.75170151,-18.32963253,,,
-17.75170151,-16.56026771,,,
-17.75170151,-14.7909029,,,
-17.75170151,-13.02153808,,,
-17.75170151,-11.25217327,,,
-17.75170151,-9.482808451,,,
-17.75170151,-7.713443636,,,
-17.75170151,-2.405349191,,,
-17.75170151,4.672110069,,,
-17.75170151,6.441474884,,,
-17.75170151,8.210839699,,,
-17.75170151,9.980204514,,,
-17.75170151,11.74956933,,,
-17.75170151,13.51893414,,,
-17.75170151,15.28829896,,,
-17.75170151,17.05766377,,,
-17.75170151,18.82702859,,,
-17.75170151,20.5963934,,,
-17.75170151,22.36575822,,,
-17.75170151,24.13512303,,,
-17.75170151,25.90448785,,,
-17.75170151,27.67385266,,,
-17.75170151,29.44321748,,,
-17.75170151,31.2125823,,,
-17.75170151,32.98194711,,,
-17.75170151,34.75131193,,,
-17.75170151,36.52067674,,,
-17.75170151,38.29004156,,,
-17.75170151,40.05940637,,,
-15.98233669,-39.56201031,,,
-15.98233669,-37.79264549,,,
-15.98233669,-36.02328068,,,
-15.98233669,-34.25391586,,,
-15.98233669,-32.48455105,,,
-15.98233669,-30.71518623,,,
-15.98233669,-28.94582142,,,
-15.98233669,-27.1764566,,,
-15.98233669,-25.40709179,,,
-15.98233669,-23.63772697,,,
-15.98233669,-21.86836216,,,
